,loss
435,7.52052640914917
436,7.519975185394287
437,7.519538879394531
438,7.520477294921875
439,7.520019054412842
440,7.518924236297607
441,7.518426418304443
442,7.517757415771484
443,7.519195079803467
444,7.518176555633545
445,7.518178462982178
446,7.517991065979004
447,7.517927169799805
448,7.5180768966674805
449,7.51719856262207
450,7.517415523529053
451,7.516932010650635
452,7.517277717590332
453,7.516697406768799
454,7.516872882843018
455,7.515820503234863
456,7.516269683837891
457,7.5149617195129395
458,7.514899730682373
459,7.515876293182373
460,7.515087127685547
461,7.51558256149292
462,7.514571666717529
463,7.514837741851807
464,7.5147786140441895
465,7.51460075378418
466,7.514089584350586
467,7.515165328979492
468,7.513627529144287
469,7.513925552368164
470,7.514925479888916
471,7.514133453369141
472,7.513338088989258
473,7.514142036437988
474,7.512850761413574
475,7.513084411621094
476,7.512915134429932
477,7.511900424957275
478,7.5113420486450195
479,7.511546611785889
480,7.511218547821045
481,7.5108842849731445
482,7.509823799133301
483,7.509878158569336
484,7.510076999664307
485,7.508974075317383
486,7.50946044921875
487,7.509050369262695
488,7.509593486785889
489,7.509326457977295
490,7.508700847625732
491,7.508371353149414
492,7.508810997009277
493,7.50855016708374
494,7.508388996124268
495,7.50901985168457
496,7.508337020874023
497,7.507166385650635
498,7.506631374359131
499,7.507026672363281
500,7.508219242095947
501,7.507350444793701
502,7.507040023803711
503,7.506533145904541
504,7.5064921379089355
505,7.506806373596191
506,7.507060527801514
507,7.506215572357178
508,7.506381034851074
509,7.506483554840088
510,7.505060195922852
511,7.505282402038574
512,7.505785942077637
513,7.505275726318359
514,7.505368709564209
515,7.504004001617432
516,7.504916191101074
517,7.50484561920166
518,7.50475549697876
519,7.504008769989014
520,7.50438117980957
521,7.503899097442627
522,7.504326820373535
523,7.5037150382995605
524,7.503725528717041
525,7.504092216491699
526,7.50316858291626
527,7.502686500549316
528,7.503306865692139
529,7.503513813018799
530,7.5029096603393555
531,7.502974510192871
532,7.502617359161377
533,7.502572059631348
534,7.502363681793213
535,7.502556800842285
536,7.502115249633789
537,7.501598358154297
538,7.501866340637207
539,7.501284122467041
540,7.501585483551025
541,7.5015645027160645
542,7.500810623168945
543,7.501514911651611
544,7.501261234283447
545,7.501034259796143
546,7.500677585601807
547,7.500146389007568
548,7.50045919418335
549,7.501099109649658
550,7.499526500701904
551,7.500126838684082
552,7.499874591827393
553,7.500118255615234
554,7.49995231628418
555,7.500236511230469
556,7.500227928161621
557,7.499217510223389
558,7.499654293060303
559,7.499630451202393
560,7.499490737915039
561,7.498800277709961
562,7.498376369476318
563,7.498968124389648
564,7.498259544372559
565,7.498623371124268
566,7.498496055603027
567,7.497809886932373
568,7.497589588165283
569,7.497809886932373
570,7.498165130615234
571,7.4978718757629395
572,7.498429775238037
573,7.498044013977051
574,7.497653007507324
575,7.49687385559082
576,7.4972968101501465
577,7.497093677520752
578,7.496893405914307
579,7.49668025970459
580,7.49673318862915
581,7.496693134307861
582,7.496705532073975
583,7.49638032913208
584,7.496914386749268
585,7.496053695678711
586,7.4955573081970215
587,7.495879650115967
588,7.495767116546631
589,7.496062278747559
590,7.494877815246582
591,7.495816707611084
592,7.496336936950684
593,7.495175361633301
594,7.495272159576416
595,7.4951653480529785
596,7.494438171386719
597,7.495474338531494
598,7.494390487670898
599,7.494380474090576
600,7.494172096252441
601,7.493941783905029
602,7.494959831237793
603,7.494411468505859
604,7.494490623474121
605,7.494227886199951
606,7.4938645362854
607,7.4933695793151855
608,7.49326229095459
609,7.493672847747803
610,7.493671417236328
611,7.493130207061768
612,7.493021488189697
613,7.492928504943848
614,7.493190765380859
615,7.492359161376953
616,7.492274284362793
617,7.4932990074157715
618,7.492903232574463
619,7.492271900177002
620,7.492733001708984
621,7.492255210876465
622,7.492072582244873
623,7.492244720458984
624,7.492727279663086
625,7.491525650024414
626,7.492159366607666
627,7.491517543792725
628,7.491954326629639
629,7.491440296173096
630,7.491287708282471
631,7.491298675537109
632,7.490813255310059
633,7.490725040435791
634,7.490842342376709
635,7.491735935211182
636,7.490654945373535
637,7.490564823150635
638,7.489986896514893
639,7.490935325622559
640,7.4902873039245605
641,7.490283012390137
642,7.491442680358887
643,7.490627765655518
644,7.489978790283203
645,7.490911960601807
646,7.490429401397705
647,7.489823341369629
648,7.489464282989502
649,7.490546703338623
650,7.489301681518555
651,7.489878177642822
652,7.489786624908447
653,7.4906535148620605
654,7.48924446105957
655,7.490691184997559
656,7.488131523132324
657,7.48853063583374
658,7.488916873931885
659,7.48944091796875
660,7.490418434143066
661,7.489255428314209
662,7.488516330718994
663,7.488246440887451
664,7.488990783691406
665,7.488630771636963
666,7.487327575683594
667,7.488650321960449
668,7.489327430725098
669,7.488674640655518
670,7.487087249755859
671,7.488110542297363
672,7.487698078155518
673,7.487720489501953
674,7.487948417663574
675,7.487523078918457
676,7.487652778625488
677,7.487849712371826
678,7.48749303817749
679,7.48734712600708
680,7.487027168273926
681,7.487625598907471
682,7.486963748931885
683,7.486482620239258
684,7.486093997955322
685,7.48678731918335
686,7.4863176345825195
687,7.486527919769287
688,7.487600326538086
689,7.486790180206299
690,7.4863104820251465
691,7.485502243041992
692,7.487170696258545
693,7.486143112182617
694,7.48610258102417
695,7.485441207885742
696,7.48533296585083
697,7.485627174377441
698,7.485192775726318
699,7.486038684844971
700,7.485381603240967
701,7.485579013824463
702,7.4856953620910645
703,7.485264778137207
704,7.484875679016113
705,7.48520040512085
706,7.48492431640625
707,7.4845733642578125
708,7.485110282897949
709,7.484949588775635
710,7.485239505767822
711,7.484789848327637
712,7.484533309936523
713,7.48418664932251
714,7.484984397888184
715,7.484464168548584
716,7.483597278594971
717,7.484856128692627
718,7.483985424041748
719,7.484347820281982
720,7.483867168426514
721,7.483579635620117
722,7.483924388885498
723,7.483428001403809
724,7.48402214050293
725,7.48443603515625
726,7.483166217803955
727,7.483573913574219
728,7.483497142791748
729,7.48422384262085
730,7.483649730682373
731,7.48329496383667
732,7.482994556427002
733,7.48305606842041
734,7.483462333679199
735,7.483489990234375
736,7.482913970947266
737,7.482791423797607
738,7.482383728027344
739,7.4830708503723145
740,7.481617450714111
741,7.4837565422058105
742,7.482052803039551
743,7.4835944175720215
744,7.481966972351074
745,7.48135232925415
746,7.482351303100586
747,7.482485771179199
748,7.482116222381592
749,7.481667995452881
750,7.482010841369629
751,7.482268333435059
752,7.482326507568359
753,7.481261730194092
754,7.481347560882568
755,7.481959342956543
756,7.4815850257873535
757,7.481374740600586
758,7.481453895568848
759,7.481601715087891
760,7.481791019439697
761,7.481353282928467
762,7.480805397033691
763,7.481417179107666
764,7.480885982513428
765,7.480796813964844
766,7.481077671051025
767,7.480104923248291
768,7.480747222900391
769,7.479526519775391
770,7.480137348175049
771,7.480325698852539
772,7.4804463386535645
773,7.480565547943115
774,7.480011463165283
775,7.480803489685059
776,7.479271411895752
777,7.480468273162842
778,7.479800224304199
779,7.480138778686523
780,7.479788780212402
781,7.4796295166015625
782,7.479720115661621
783,7.479629993438721
784,7.478854179382324
785,7.479442596435547
786,7.478947639465332
787,7.479459285736084
788,7.478540420532227
789,7.479105472564697
790,7.478689670562744
791,7.478803634643555
792,7.478090286254883
793,7.478763103485107
794,7.478993892669678
795,7.478966236114502
796,7.477766513824463
797,7.478114604949951
798,7.477941513061523
799,7.4767351150512695
800,7.477971076965332
801,7.477491855621338
802,7.476301670074463
803,7.475854873657227
804,7.477378845214844
805,7.475906848907471
806,7.475337505340576
807,7.4749755859375
808,7.474775791168213
809,7.474123954772949
810,7.474136829376221
811,7.474025726318359
812,7.472986698150635
813,7.471639156341553
814,7.471795558929443
815,7.472289085388184
816,7.4711012840271
817,7.471081256866455
818,7.471020221710205
819,7.47123908996582
820,7.470893383026123
821,7.470631122589111
822,7.469863414764404
823,7.470100402832031
824,7.4692769050598145
825,7.47121524810791
826,7.469944953918457
827,7.468925952911377
828,7.468732833862305
829,7.468870639801025
830,7.468499183654785
831,7.4689202308654785
832,7.468080043792725
833,7.467872142791748
834,7.467403411865234
835,7.4669342041015625
836,7.466990947723389
837,7.467024326324463
838,7.466036796569824
839,7.465426445007324
840,7.46563196182251
841,7.465723514556885
842,7.465454578399658
843,7.4654541015625
844,7.464442729949951
845,7.464566707611084
846,7.465839385986328
847,7.464792251586914
848,7.463854789733887
849,7.463618755340576
850,7.4635491371154785
851,7.464946746826172
852,7.46357536315918
853,7.462589263916016
854,7.464051723480225
855,7.463261604309082
856,7.462812900543213
857,7.462691783905029
858,7.463491916656494
859,7.461860179901123
860,7.462135314941406
861,7.4618306159973145
862,7.462503910064697
863,7.461523056030273
864,7.462340354919434
865,7.462467670440674
866,7.461314678192139
867,7.4619245529174805
868,7.461781024932861
869,7.461971759796143
870,7.460768222808838
871,7.46174430847168
872,7.461252689361572
873,7.461307525634766
874,7.461350917816162
875,7.460738182067871
876,7.460859298706055
877,7.459961414337158
878,7.460132122039795
879,7.459518909454346
880,7.459969997406006
881,7.460343837738037
882,7.4604058265686035
883,7.460498809814453
884,7.459421634674072
885,7.460026264190674
886,7.45881986618042
887,7.459517955780029
888,7.458797454833984
889,7.459322929382324
890,7.459007263183594
891,7.458697319030762
892,7.460502624511719
893,7.45829963684082
894,7.459059238433838
895,7.459070682525635
896,7.457930088043213
897,7.4582037925720215
898,7.458849906921387
899,7.458340644836426
900,7.458440780639648
901,7.457531452178955
902,7.458563327789307
903,7.457823276519775
904,7.458704471588135
905,7.457513332366943
906,7.4580464363098145
907,7.4568891525268555
908,7.457431316375732
909,7.458078861236572
910,7.456884860992432
911,7.457306385040283
912,7.456989288330078
913,7.4574174880981445
914,7.457731246948242
915,7.456702709197998
916,7.456517696380615
917,7.456781387329102
918,7.45579195022583
919,7.456185817718506
920,7.456566333770752
921,7.456433296203613
922,7.456745147705078
923,7.455789566040039
924,7.455806732177734
925,7.455708980560303
926,7.455371856689453
927,7.455546855926514
928,7.456157684326172
929,7.456236362457275
930,7.4555792808532715
931,7.455671310424805
932,7.455127239227295
933,7.456925392150879
934,7.455174446105957
935,7.455436706542969
936,7.454917907714844
937,7.455084323883057
938,7.454830646514893
939,7.455573558807373
940,7.455848217010498
941,7.45472526550293
942,7.454806804656982
943,7.454585552215576
944,7.454232215881348
945,7.45535135269165
946,7.454852104187012
947,7.454991817474365
948,7.454111099243164
949,7.45404052734375
950,7.4536356925964355
951,7.454468250274658
952,7.4549336433410645
953,7.454357147216797
954,7.453311920166016
955,7.454072952270508
956,7.453551292419434
957,7.454125881195068
958,7.454187870025635
959,7.453603267669678
960,7.4532904624938965
961,7.4533209800720215
962,7.453246593475342
963,7.4534382820129395
964,7.452780246734619
965,7.452804088592529
966,7.453160285949707
967,7.453518867492676
968,7.452882766723633
969,7.452876091003418
970,7.451753616333008
971,7.452450752258301
972,7.452701091766357
973,7.453126430511475
974,7.453052520751953
975,7.452798843383789
976,7.451681137084961
977,7.452486515045166
978,7.452789783477783
979,7.452484130859375
980,7.452857971191406
981,7.451992511749268
982,7.451814651489258
983,7.4520487785339355
984,7.451232433319092
985,7.451641082763672
986,7.451364994049072
987,7.451382160186768
988,7.451336860656738
989,7.451050758361816
990,7.451934814453125
991,7.45157527923584
992,7.451172828674316
993,7.451205253601074
994,7.452250003814697
995,7.451828956604004
996,7.450135707855225
997,7.451272964477539
998,7.450725078582764
999,7.451189041137695
1000,7.451084613800049
1001,7.45021915435791
1002,7.451550006866455
1003,7.450682640075684
1004,7.4504780769348145
1005,7.45098876953125
1006,7.451910495758057
1007,7.450558662414551
1008,7.449944496154785
1009,7.451138019561768
1010,7.449783802032471
1011,7.450214385986328
1012,7.450253009796143
1013,7.450740814208984
1014,7.45055627822876
1015,7.450932502746582
1016,7.44936466217041
1017,7.450381278991699
1018,7.449277877807617
1019,7.450464248657227
1020,7.450299263000488
1021,7.450460433959961
1022,7.450466156005859
1023,7.4499945640563965
1024,7.450016021728516
1025,7.448960304260254
1026,7.4495158195495605
1027,7.4492902755737305
1028,7.450356960296631
1029,7.450360298156738
1030,7.450385570526123
1031,7.449723243713379
1032,7.45011568069458
1033,7.4495625495910645
1034,7.449345588684082
1035,7.448575973510742
1036,7.4496989250183105
1037,7.45003604888916
1038,7.451157569885254
1039,7.4490966796875
1040,7.450455665588379
1041,7.448530673980713
1042,7.448830604553223
1043,7.449743747711182
1044,7.449105739593506
1045,7.448843002319336
1046,7.4483771324157715
1047,7.4483866691589355
1048,7.44822359085083
1049,7.4490742683410645
1050,7.448513507843018
1051,7.450026988983154
1052,7.448930740356445
1053,7.449056148529053
1054,7.448352813720703
1055,7.448800086975098
1056,7.448802471160889
1057,7.449263572692871
1058,7.447934150695801
1059,7.449276447296143
1060,7.448434829711914
1061,7.448637962341309
1062,7.44807767868042
1063,7.448915481567383
1064,7.4482855796813965
1065,7.448244094848633
1066,7.448944568634033
1067,7.447439670562744
1068,7.448276996612549
1069,7.447449684143066
1070,7.448448657989502
1071,7.448246955871582
1072,7.447878837585449
1073,7.446824550628662
1074,7.447301387786865
1075,7.447178363800049
1076,7.447746753692627
1077,7.448179244995117
1078,7.448266506195068
1079,7.447319507598877
1080,7.447851181030273
1081,7.447356700897217
1082,7.447179794311523
1083,7.4479851722717285
1084,7.447541236877441
1085,7.4484782218933105
1086,7.447479248046875
1087,7.447154521942139
1088,7.447903156280518
1089,7.446892738342285
1090,7.4466400146484375
1091,7.44622278213501
1092,7.446950435638428
1093,7.447204113006592
1094,7.446874618530273
1095,7.446744441986084
1096,7.4466938972473145
1097,7.447372913360596
1098,7.446448802947998
1099,7.447713375091553
1100,7.447014808654785
1101,7.44740104675293
1102,7.447231292724609
1103,7.446881294250488
1104,7.448075294494629
1105,7.446874141693115
1106,7.4467363357543945
1107,7.446998596191406
1108,7.446002006530762
1109,7.445783615112305
1110,7.446427345275879
1111,7.446471214294434
1112,7.445980548858643
1113,7.445189476013184
1114,7.4466118812561035
1115,7.447052001953125
1116,7.446159839630127
1117,7.445820331573486
1118,7.446545600891113
1119,7.447011947631836
1120,7.446277618408203
1121,7.4458513259887695
1122,7.4459991455078125
1123,7.446282386779785
1124,7.447200298309326
1125,7.446274280548096
1126,7.446262359619141
1127,7.446013450622559
1128,7.446310043334961
1129,7.446043968200684
1130,7.4448418617248535
1131,7.445399761199951
1132,7.444615840911865
1133,7.445491790771484
1134,7.446448802947998
1135,7.445422172546387
1136,7.445096492767334
1137,7.445069789886475
1138,7.445112228393555
1139,7.445690631866455
1140,7.44575834274292
1141,7.4450178146362305
1142,7.44569730758667
1143,7.445273399353027
1144,7.445658206939697
1145,7.444496154785156
1146,7.445300102233887
1147,7.445948123931885
1148,7.444911956787109
1149,7.44447135925293
1150,7.4456787109375
1151,7.4451727867126465
1152,7.445745468139648
1153,7.444368362426758
1154,7.444639205932617
1155,7.445319652557373
1156,7.444251537322998
1157,7.444204330444336
1158,7.44456148147583
1159,7.446002006530762
1160,7.444390773773193
1161,7.445189952850342
1162,7.4443488121032715
1163,7.444634437561035
1164,7.445409774780273
1165,7.444317817687988
1166,7.444703578948975
1167,7.444395065307617
1168,7.44546365737915
1169,7.444737911224365
1170,7.444389343261719
1171,7.4444475173950195
1172,7.444261074066162
1173,7.443942070007324
1174,7.444166660308838
1175,7.443742752075195
1176,7.444401741027832
1177,7.444210052490234
1178,7.445541858673096
1179,7.444261074066162
1180,7.444806098937988
1181,7.444886684417725
1182,7.44365930557251
1183,7.444380760192871
1184,7.444485187530518
1185,7.444695472717285
1186,7.44467830657959
1187,7.442754745483398
1188,7.4437336921691895
1189,7.4433135986328125
1190,7.4436492919921875
1191,7.443385601043701
1192,7.443218231201172
1193,7.443041801452637
1194,7.443866729736328
1195,7.444931983947754
1196,7.444216251373291
1197,7.443147659301758
1198,7.443079948425293
1199,7.443456172943115
1200,7.443164825439453
1201,7.444472789764404
1202,7.443601131439209
1203,7.44284200668335
1204,7.443387508392334
1205,7.4438652992248535
1206,7.443578720092773
1207,7.442699432373047
1208,7.443233966827393
1209,7.444028377532959
1210,7.443667411804199
1211,7.443262100219727
1212,7.442992687225342
1213,7.443609714508057
1214,7.442789554595947
1215,7.443234920501709
1216,7.443556308746338
1217,7.443352222442627
1218,7.443244934082031
1219,7.442620277404785
1220,7.442769527435303
1221,7.443140506744385
1222,7.443268299102783
1223,7.442566871643066
1224,7.442387580871582
1225,7.442751884460449
1226,7.442726135253906
1227,7.442417621612549
1228,7.443669319152832
1229,7.442300319671631
1230,7.442724227905273
1231,7.443044662475586
1232,7.44227933883667
1233,7.4431281089782715
1234,7.441873550415039
1235,7.4428019523620605
1236,7.442873001098633
1237,7.441930770874023
1238,7.442348003387451
1239,7.4418511390686035
1240,7.442199230194092
1241,7.442431449890137
1242,7.443686008453369
1243,7.441565036773682
1244,7.442650318145752
1245,7.44254732131958
1246,7.442797660827637
1247,7.4425482749938965
1248,7.443035125732422
1249,7.442554473876953
1250,7.441896915435791
1251,7.442911148071289
1252,7.441802501678467
1253,7.441835403442383
1254,7.442525863647461
1255,7.440988540649414
1256,7.442575454711914
1257,7.442018985748291
1258,7.4417548179626465
1259,7.442355632781982
1260,7.442750453948975
1261,7.441790580749512
1262,7.441509246826172
1263,7.442878246307373
1264,7.442582607269287
1265,7.442875385284424
1266,7.442183017730713
1267,7.440893650054932
1268,7.442410469055176
1269,7.441527843475342
1270,7.4410858154296875
1271,7.441596984863281
1272,7.440518379211426
1273,7.4405975341796875
1274,7.443094253540039
1275,7.441137790679932
1276,7.442110538482666
1277,7.4411845207214355
1278,7.441513538360596
1279,7.441646099090576
1280,7.442708969116211
1281,7.44127893447876
1282,7.441805362701416
1283,7.441589832305908
1284,7.440701961517334
1285,7.441045761108398
1286,7.441563606262207
1287,7.440413475036621
1288,7.440923690795898
1289,7.441213607788086
1290,7.441288471221924
1291,7.441558837890625
1292,7.441516876220703
1293,7.441204071044922
1294,7.440922260284424
1295,7.441021919250488
1296,7.440037727355957
1297,7.440906524658203
1298,7.441380977630615
1299,7.441406726837158
1300,7.4409613609313965
1301,7.441598415374756
1302,7.440503120422363
1303,7.4402174949646
1304,7.441457271575928
1305,7.440845489501953
1306,7.439571857452393
1307,7.441951274871826
1308,7.4403252601623535
1309,7.441073894500732
1310,7.440342426300049
1311,7.441258430480957
1312,7.441234588623047
1313,7.440903663635254
1314,7.440776824951172
1315,7.441392421722412
1316,7.441263198852539
1317,7.441694259643555
1318,7.440215587615967
1319,7.440028667449951
1320,7.4413886070251465
1321,7.440006732940674
1322,7.440118312835693
1323,7.440694808959961
1324,7.440094470977783
1325,7.440218448638916
1326,7.440746784210205
1327,7.440844535827637
1328,7.4400434494018555
1329,7.440953254699707
1330,7.439182281494141
1331,7.439424991607666
1332,7.439696788787842
1333,7.440386772155762
1334,7.440155506134033
1335,7.440782070159912
1336,7.439244747161865
1337,7.440072059631348
1338,7.4404215812683105
1339,7.440754413604736
1340,7.441028594970703
1341,7.4398651123046875
1342,7.439878463745117
1343,7.439929485321045
1344,7.439239978790283
1345,7.4409708976745605
1346,7.439408302307129
1347,7.439449310302734
1348,7.4396867752075195
1349,7.440134048461914
