,loss
0,12.780635833740234
1,11.563916206359863
2,10.586613655090332
3,9.807982444763184
4,9.255549430847168
5,8.859946250915527
6,8.557437896728516
7,8.310002326965332
8,8.107071876525879
9,7.932795524597168
10,7.773953914642334
11,7.627137660980225
12,7.49241304397583
13,7.373155117034912
14,7.261264801025391
15,7.156916618347168
16,7.062320232391357
17,6.970908164978027
18,6.8855509757995605
19,6.801263332366943
20,6.725072383880615
21,6.651935577392578
22,6.576803207397461
23,6.511699676513672
24,6.4441094398498535
25,6.382332801818848
26,6.321662425994873
27,6.259703636169434
28,6.205075740814209
29,6.148832321166992
30,6.097044944763184
31,6.045506954193115
32,5.998399257659912
33,5.9494242668151855
34,5.903799533843994
35,5.857180118560791
36,5.815624237060547
37,5.768899440765381
38,5.7178955078125
39,5.673275470733643
40,5.629723072052002
41,5.5866193771362305
42,5.546046257019043
43,5.505018711090088
44,5.465902805328369
45,5.426656723022461
46,5.389209747314453
47,5.352260112762451
48,5.316697120666504
49,5.280974864959717
50,5.248748302459717
51,5.21507453918457
52,5.183459758758545
53,5.1510329246521
54,5.121878147125244
55,5.092341899871826
56,5.064128398895264
57,5.035317897796631
58,5.009984016418457
59,4.98458194732666
60,4.96042013168335
61,4.935229778289795
62,4.911341667175293
63,4.890681743621826
64,4.8680949211120605
65,4.846437931060791
66,4.824718952178955
67,4.805510520935059
68,4.787067890167236
69,4.7679667472839355
70,4.749467849731445
71,4.730137348175049
72,4.7137227058410645
73,4.698602199554443
74,4.681379795074463
75,4.664549350738525
76,4.648097991943359
77,4.6323561668396
78,4.617865562438965
79,4.6013994216918945
80,4.588038444519043
81,4.571048736572266
82,4.557443141937256
83,4.543351173400879
84,4.528354167938232
85,4.513428211212158
86,4.498846054077148
87,4.48721170425415
88,4.473520755767822
89,4.461712837219238
90,4.447124004364014
91,4.434758186340332
92,4.42203950881958
93,4.408958911895752
94,4.397274017333984
95,4.384627342224121
96,4.3730268478393555
97,4.359313488006592
98,4.3461995124816895
99,4.331818580627441
100,4.318306922912598
101,4.30327844619751
102,4.290262699127197
103,4.2768988609313965
104,4.263885498046875
105,4.251508712768555
106,4.238401889801025
107,4.226831436157227
108,4.215418815612793
109,4.201804161071777
110,4.191235065460205
111,4.1786208152771
112,4.169253349304199
113,4.159017086029053
114,4.147217750549316
115,4.137116432189941
116,4.127665042877197
117,4.119616985321045
118,4.1095685958862305
119,4.100286483764648
120,4.09204626083374
121,4.082780361175537
122,4.073648929595947
123,4.065040588378906
124,4.056511402130127
125,4.048544406890869
126,4.040266990661621
127,4.03179407119751
128,4.025976181030273
129,4.017995357513428
130,4.009533882141113
131,4.003427505493164
132,3.9961910247802734
133,3.9907379150390625
134,3.9830269813537598
135,3.9765100479125977
136,3.969611167907715
137,3.962803602218628
138,3.957061529159546
139,3.9500770568847656
140,3.945085048675537
141,3.939831495285034
142,3.9346306324005127
143,3.9292547702789307
144,3.9226019382476807
145,3.916576385498047
146,3.9118471145629883
147,3.9067018032073975
148,3.9011306762695312
149,3.8979856967926025
150,3.8915631771087646
151,3.8874692916870117
152,3.882835865020752
153,3.8767449855804443
154,3.872339963912964
155,3.8689091205596924
156,3.863218307495117
157,3.85874080657959
158,3.855731248855591
159,3.850848436355591
160,3.8460705280303955
161,3.8422505855560303
162,3.8375256061553955
163,3.833815813064575
164,3.829773187637329
165,3.826129198074341
166,3.822160005569458
167,3.81807017326355
168,3.8144288063049316
169,3.8097925186157227
170,3.804692029953003
171,3.8026390075683594
172,3.798455238342285
173,3.794816493988037
174,3.7917914390563965
175,3.7876977920532227
176,3.78409481048584
177,3.7806966304779053
178,3.7773056030273438
179,3.774545192718506
180,3.7706475257873535
181,3.767482280731201
182,3.7643539905548096
183,3.7612574100494385
184,3.75783371925354
185,3.754138231277466
186,3.7529687881469727
187,3.748154401779175
188,3.745824098587036
189,3.744063138961792
190,3.740708351135254
191,3.7376344203948975
192,3.7347500324249268
193,3.7309317588806152
194,3.7292187213897705
195,3.7255594730377197
196,3.7228119373321533
197,3.721695899963379
198,3.7189857959747314
199,3.714958429336548
200,3.714214563369751
201,3.7104012966156006
202,3.708596706390381
203,3.7056233882904053
204,3.7039008140563965
205,3.7017407417297363
206,3.699172258377075
207,3.6975560188293457
208,3.6953396797180176
209,3.6926000118255615
210,3.691373348236084
211,3.688910722732544
212,3.6870744228363037
213,3.6837875843048096
214,3.682023048400879
215,3.6803672313690186
216,3.6782948970794678
217,3.6768264770507812
218,3.674877882003784
219,3.6725451946258545
220,3.670692205429077
221,3.6691794395446777
222,3.6673331260681152
223,3.665402412414551
224,3.6628682613372803
225,3.66169810295105
226,3.659994125366211
227,3.6585423946380615
228,3.6558282375335693
229,3.6548986434936523
230,3.652674674987793
231,3.650506019592285
232,3.648878812789917
233,3.6412954330444336
234,3.6338274478912354
235,3.6279497146606445
236,3.6248812675476074
237,3.621089220046997
238,3.61867356300354
239,3.6152238845825195
240,3.612147808074951
241,3.6100668907165527
242,3.6068925857543945
243,3.604900598526001
244,3.6016111373901367
245,3.600320339202881
246,3.5969624519348145
247,3.5956056118011475
248,3.5917577743530273
249,3.589181423187256
250,3.586890935897827
251,3.5846385955810547
252,3.5818803310394287
253,3.5786173343658447
254,3.5774483680725098
255,3.5747339725494385
256,3.5719218254089355
257,3.57003116607666
258,3.567631721496582
259,3.5663998126983643
260,3.5633435249328613
261,3.5607399940490723
262,3.5590221881866455
263,3.5556716918945312
264,3.5549051761627197
265,3.5523393154144287
266,3.55075740814209
267,3.5482633113861084
268,3.5469396114349365
269,3.5445220470428467
270,3.541487216949463
271,3.540635108947754
272,3.53851056098938
273,3.537095069885254
274,3.5358083248138428
275,3.5339765548706055
276,3.5317420959472656
277,3.530266523361206
278,3.5278308391571045
279,3.526581287384033
280,3.525677442550659
281,3.5237114429473877
282,3.5216867923736572
283,3.5195908546447754
284,3.5188162326812744
285,3.516923189163208
286,3.515373706817627
287,3.513827085494995
288,3.512244939804077
289,3.511150598526001
290,3.5092506408691406
291,3.507995843887329
292,3.506458044052124
293,3.5057785511016846
294,3.503185749053955
295,3.5021278858184814
296,3.500898599624634
297,3.4998648166656494
298,3.498098611831665
299,3.497328996658325
300,3.4957988262176514
301,3.494339942932129
302,3.4920594692230225
303,3.4920363426208496
304,3.490142345428467
305,3.4897687435150146
306,3.4877638816833496
307,3.4870429039001465
308,3.4853084087371826
309,3.48473858833313
310,3.4831340312957764
311,3.4819159507751465
312,3.4814178943634033
313,3.4791433811187744
314,3.478353500366211
315,3.4768307209014893
316,3.4768242835998535
317,3.4749934673309326
318,3.4744186401367188
319,3.4733128547668457
320,3.4726946353912354
321,3.4711596965789795
322,3.4706432819366455
323,3.4688687324523926
324,3.467961311340332
325,3.4662160873413086
326,3.465696096420288
327,3.4648020267486572
328,3.4641592502593994
329,3.4629406929016113
330,3.461256504058838
331,3.461242914199829
332,3.460192918777466
333,3.459031820297241
334,3.4580981731414795
335,3.4563708305358887
336,3.4561314582824707
337,3.455460548400879
338,3.4540252685546875
339,3.4534401893615723
340,3.4520692825317383
341,3.4517714977264404
342,3.4511215686798096
343,3.4499495029449463
344,3.4483394622802734
345,3.4476423263549805
346,3.4468135833740234
347,3.4465980529785156
348,3.445535898208618
349,3.443782091140747
350,3.4439074993133545
351,3.442300796508789
352,3.441115617752075
353,3.4408628940582275
354,3.439457893371582
355,3.4389586448669434
356,3.437885284423828
357,3.4360504150390625
358,3.435407876968384
359,3.4347715377807617
360,3.4339599609375
361,3.4331042766571045
362,3.432096004486084
363,3.431042194366455
364,3.429546594619751
365,3.429696798324585
366,3.4283063411712646
367,3.4273781776428223
368,3.426302909851074
369,3.425663471221924
370,3.4252853393554688
371,3.4239342212677
372,3.423351526260376
373,3.422334671020508
374,3.421677350997925
375,3.4206814765930176
376,3.4204819202423096
377,3.4194960594177246
378,3.4189999103546143
379,3.4173073768615723
380,3.416857957839966
381,3.4161767959594727
382,3.415631055831909
383,3.415290117263794
384,3.4135642051696777
385,3.41321063041687
386,3.412951946258545
387,3.411571741104126
388,3.4105730056762695
389,3.410400390625
390,3.409658432006836
391,3.4084906578063965
392,3.4088869094848633
393,3.407839059829712
394,3.406977415084839
395,3.4072418212890625
396,3.4057631492614746
397,3.4044716358184814
398,3.404123306274414
399,3.4034712314605713
400,3.403254747390747
401,3.4030089378356934
402,3.4015486240386963
403,3.4010980129241943
404,3.4006381034851074
405,3.3998618125915527
406,3.3995742797851562
407,3.3988702297210693
408,3.3986785411834717
