,loss
0,12.750980030090723
1,12.196708324131668
2,12.030412137481074
3,11.94819780314913
4,11.902997942063273
5,11.871177904945796
6,11.846800479072858
7,11.82750007415217
8,11.811382222280265
9,11.799033531096423
10,11.78924675277754
11,11.78112713606078
12,11.774328465204304
13,11.768788851970486
14,11.764179143668926
15,11.76074553547493
16,11.757676418294361
17,11.755279625351179
18,11.753208110215253
19,11.751687340645935
20,11.750132956916575
21,11.74887388614011
22,11.74776328998622
23,11.746699648959238
24,11.745600409584462
25,11.744178340288652
26,11.743173610208792
27,11.741388405665251
28,11.740083333029348
29,11.738095234865334
30,11.736173969390094
31,11.733719114122339
32,11.730818359847184
33,11.72904173712721
34,11.727342375320866
35,11.72626356477202
36,11.7250886220702
37,11.724478391052644
38,11.723755125741446
39,11.723343404072171
40,11.722964445331618
41,11.722781631203869
42,11.721915538368162
43,11.72194101577611
44,11.721203485869937
45,11.721050375612391
46,11.720423194462704
47,11.719965533882583
48,11.719640193099245
49,11.719441116938748
50,11.719270475664894
51,11.718956721963611
52,11.718849026306472
53,11.718516808858944
54,11.718404012015556
55,11.718092651185426
56,11.718495246152925
57,11.718095370287465
58,11.717891728917778
59,11.717607752635306
60,11.717772818685578
61,11.717846748923527
62,11.717588977087498
63,11.717699849945504
64,11.71746812376185
65,11.717443067993182
66,11.717466651057858
67,11.717514238903462
68,11.717203646733934
69,11.71758190703624
70,11.716961706285758
71,11.717452870096862
72,11.71716619320465
73,11.71694817045563
74,11.716938068038322
75,11.716785433987045
76,11.716972192607278
77,11.71719487626527
78,11.716983048964472
79,11.717031873355825
80,11.716957293322597
81,11.71694684309776
82,11.716974541250302
83,11.717103647246477
84,11.717295770244535
85,11.716745630344041
86,11.716923649509452
87,11.71680327687364
88,11.716969763735657
89,11.716841088931421
90,11.71698718139007
91,11.716917200383822
92,11.716923649685386
93,11.716748160559073
94,11.716890218447094
95,11.716731800976488
96,11.716549679882515
97,11.71689725303668
98,11.71698773749781
99,11.716426527414487
100,11.716818605574424
101,11.716850041230495
102,11.716645878565984
103,11.716983843443371
104,11.717041126160955
105,11.716636058484061
106,11.716582817723578
107,11.716585404165977
108,11.716697840369656
109,11.716627077164144
110,11.716618387380406
111,11.716752204052845
112,11.716488930082766
113,11.716863964857371
114,11.716765706914614
115,11.716939754026402
116,11.716678956584031
117,11.716702794969995
118,11.716725770073172
119,11.716679787508733
120,11.717131939164855
121,11.716247194680026
122,11.71677639173628
123,11.716589043765053
124,11.716509080955163
125,11.71670932664435
126,11.716875034603115
127,11.716275748800356
128,11.716506233248209
129,11.716686817741206
130,11.716750926690436
131,11.716670188218327
132,11.716609320771044
133,11.716697245100136
134,11.716977124951981
135,11.71658657418948
136,11.716586529238374
137,11.716666786633045
138,11.716786734789896
139,11.716503918315766
140,11.716992067925991
141,11.716615789029483
142,11.716748242863138
143,11.716621499568205
144,11.716497637646823
145,11.716752915073112
146,11.716600586289104
147,11.716542157153395
148,11.716822732147474
149,11.716347606012192
150,11.716700512024529
151,11.717084945002618
152,11.716765931788347
153,11.716667066755512
154,11.717106944931809
155,11.716579104421953
156,11.71668317659996
157,11.716412348906157
158,11.717121886754002
159,11.716645760671044
160,11.716481355285465
161,11.716735269301186
162,11.716730751665615
163,11.71692417411953
164,11.716760963154533
165,11.716772937865649
166,11.716698449059635
167,11.717201033796991
168,11.717069046383283
169,11.71668389335457
170,11.71670751105348
171,11.717358535179907
172,11.716530886147543
173,11.716723212992488
174,11.716766035377663
175,11.71644998184676
176,11.717057808705906
177,11.716714134089747
178,11.716780591978889
179,11.716643166141186
180,11.716822750694753
181,11.716606990392155
182,11.716641821462076
183,11.716544332201913
184,11.716539300657994
185,11.71673998527471
186,11.716584600642976
187,11.716223273176299
188,11.716460013728328
189,11.716749074230425
190,11.716316343692224
191,11.716308891996405
192,11.716546064828965
193,11.716924887102559
194,11.716282472957365
195,11.716403857990924
196,11.71685332962707
197,11.716480322814762
198,11.716744605202084
199,11.716369255153973
200,11.716791731342218
201,11.716548601506817
202,11.716494175081209
203,11.716070160513407
204,11.71734714047055
205,11.716224991613183
206,11.716496590551618
207,11.716216444289152
208,11.71662153499964
209,11.716463781640929
210,11.716759624314228
211,11.716730074529114
212,11.716360554399106
213,11.715973806631519
214,11.716526742973485
215,11.716497260059736
216,11.716183505487031
217,11.716842831572958
218,11.716694190129331
219,11.7164881429601
220,11.71636858530773
221,11.716516169058886
222,11.716518462348715
223,11.716241826470139
224,11.716081642925802
225,11.7165220081338
226,11.71634641089612
227,11.716317285158379
228,11.71627745278867
229,11.716069795068508
230,11.716491017964296
231,11.716180524642116
232,11.716478397650077
233,11.71609349404062
234,11.716236967685038
235,11.716593775042076
236,11.716355556046212
237,11.716525470083644
238,11.715995968287924
239,11.716191947275478
240,11.716002340538697
241,11.716104806591607
242,11.716044999536281
243,11.71612783542334
244,11.716366455133347
245,11.716441060817184
246,11.716007175641447
247,11.716507347635373
248,11.71651824804476
249,11.716287189807812
250,11.715945212719895
251,11.716236047932973
252,11.716416256826387
253,11.716270592513819
254,11.716945936711172
255,11.716249748893537
256,11.716623771647006
257,11.716297959745736
258,11.715973462991425
259,11.71702932159714
260,11.716634592108191
261,11.715951356363837
262,11.716474826885129
263,11.716485839925186
264,11.716394665665813
265,11.716080890921189
266,11.716321285542854
267,11.716439983098487
268,11.716513284051201
269,11.715934437894306
270,11.716487352343501
271,11.716274341398071
272,11.7165364629023
273,11.716016872319502
274,11.716514216836119
275,11.716358096311467
276,11.716305642439984
277,11.716304945021605
278,11.716480210032902
279,11.716354351083341
280,11.71660840338309
281,11.716167655516161
282,11.716249184923752
283,11.716543006193787
284,11.716454203556053
285,11.716257680528722
286,11.716362583642427
287,11.716061873412071
288,11.71646088764962
289,11.716322140633723
290,11.716451272651618
291,11.716295043273377
292,11.716382976962702
293,11.716293427513152
294,11.716286855354765
295,11.71677877082686
296,11.71658736281308
297,11.716174926156778
298,11.716376132475167
299,11.71613075622532
300,11.716772259830234
301,11.716123260271136
302,11.716436496061574
303,11.71693182238022
304,11.716517897265598
305,11.716252392704124
306,11.716097448874716
307,11.716110250197406
308,11.716112763918636
309,11.716188124540233
310,11.716384151500007
311,11.716028858661497
312,11.7162372278665
313,11.716673811815665
314,11.716415705323165
315,11.716407160311014
316,11.716415730844574
317,11.71658446677379
318,11.716509419119316
319,11.716828858640612
320,11.716390664445651
321,11.716183795013714
322,11.716373086507229
323,11.715845593934104
324,11.716417496665398
325,11.715997385993337
326,11.716597211825128
327,11.715965681961135
328,11.716435827567823
329,11.716588304851019
330,11.716507969261988
331,11.715803101581635
332,11.716227561982373
333,11.716655540112242
334,11.71619339723452
335,11.716228400197334
336,11.716405027758773
337,11.7159332084134
338,11.716870987208557
339,11.716270372167635
340,11.71667295959197
341,11.716167148865084
342,11.716559041324066
343,11.715892141224293
344,11.716353263789994
345,11.716383145966432
346,11.716117950259626
347,11.716605355218727
348,11.716190939188113
349,11.716525426707696
350,11.716200600231309
351,11.716646541311645
352,11.716266129151101
353,11.71623035327778
354,11.71639585030832
355,11.716478820804037
356,11.716428578025527
357,11.716202861935509
358,11.716290978939686
359,11.716457521806404
360,11.716233458983517
361,11.716687369010764
362,11.71665612788533
363,11.716250835211
364,11.716207324487282
365,11.716169266836804
366,11.716031332803103
