,loss
0,11.763223648071289
1,10.769488334655762
2,10.149702072143555
3,9.76370906829834
4,9.518287658691406
5,9.351616859436035
6,9.236795425415039
7,9.15365219116211
8,9.08481502532959
9,9.02747631072998
10,8.980498313903809
11,8.938898086547852
12,8.903779983520508
13,8.872498512268066
14,8.845277786254883
15,8.820638656616211
16,8.798803329467773
17,8.778841972351074
18,8.759461402893066
19,8.741466522216797
20,8.725617408752441
21,8.710164070129395
22,8.695192337036133
23,8.678299903869629
24,8.662232398986816
25,8.647686004638672
26,8.633206367492676
27,8.620606422424316
28,8.608596801757812
29,8.597224235534668
30,8.586823463439941
31,8.575929641723633
32,8.566755294799805
33,8.558002471923828
34,8.548937797546387
35,8.540592193603516
36,8.53148078918457
37,8.52336597442627
38,8.515423774719238
39,8.507282257080078
40,8.498778343200684
41,8.490179061889648
42,8.482622146606445
43,8.475143432617188
44,8.46812629699707
45,8.461114883422852
46,8.45442008972168
47,8.447338104248047
48,8.44057559967041
49,8.434526443481445
50,8.427084922790527
51,8.420126914978027
52,8.414249420166016
53,8.407812118530273
54,8.40230941772461
55,8.396764755249023
56,8.390539169311523
57,8.385444641113281
58,8.379838943481445
59,8.375149726867676
60,8.369972229003906
61,8.364962577819824
62,8.360174179077148
63,8.35560417175293
64,8.350764274597168
65,8.3458251953125
66,8.339752197265625
67,8.331991195678711
68,8.325221061706543
69,8.319497108459473
70,8.314800262451172
71,8.310409545898438
72,8.305896759033203
73,8.301596641540527
74,8.298251152038574
75,8.29318904876709
76,8.289726257324219
77,8.286321640014648
78,8.282676696777344
79,8.27961540222168
80,8.275225639343262
81,8.271519660949707
82,8.26790714263916
83,8.265491485595703
84,8.261180877685547
85,8.257706642150879
86,8.254125595092773
87,8.250794410705566
88,8.248028755187988
89,8.245294570922852
90,8.241556167602539
91,8.238619804382324
92,8.235297203063965
93,8.232597351074219
94,8.229300498962402
95,8.225879669189453
96,8.222919464111328
97,8.220075607299805
98,8.216267585754395
99,8.213871955871582
100,8.210719108581543
101,8.20698356628418
102,8.2052640914917
103,8.202494621276855
104,8.198884963989258
105,8.195807456970215
106,8.193075180053711
107,8.190061569213867
108,8.188165664672852
109,8.185039520263672
110,8.18294906616211
111,8.17965316772461
112,8.177347183227539
113,8.174797058105469
114,8.172127723693848
115,8.169136047363281
116,8.16684627532959
117,8.164588928222656
118,8.162034034729004
