#time steering_angle wheel_speed
1611121899.0030 	0	0
1611121899.0450 	0	0
1611121899.1160 	0	0
1611121899.1580 	0	0
1611121899.2150 	0	0
1611121899.2920 	0	0
1611121899.3390 	0	0
1611121899.3860 	0	0
1611121899.4280 	0	0
1611121899.5050 	0	0
1611121899.5480 	0	0
1611121899.6170 	0	0
1611121899.6610 	0	0
1611121899.7170 	0	0
1611121899.7970 	0	0
1611121899.8400 	0	0
1611121899.8930 	0	0
1611121899.9370 	0	0
1611121900.0120 	0	0
1611121900.0910 	0	0
1611121900.1520 	0	0
1611121900.2180 	0	0
1611121900.2960 	0	0
1611121900.3380 	0	0
1611121900.3970 	0	0
1611121900.4400 	0	0
1611121900.5160 	0	0
1611121900.5600 	0	0
1611121900.6200 	0	0
1611121900.6640 	0	0
1611121900.7220 	0	0
1611121900.7990 	0	0
1611121900.8420 	0	0
1611121900.8940 	0	0
1611121900.9390 	0	0
1611121901.0150 	0	0
1611121901.0570 	0	0
1611121901.1210 	0	0
1611121901.1640 	0	0
1611121901.2210 	0	0
1611121901.2970 	0	0
1611121901.3420 	0	0
1611121901.4040 	0	0
1611121901.4420 	0	0
1611121901.5190 	0	0
1611121901.5620 	0	0
1611121901.6220 	0	0
1611121901.6690 	0	0
1611121901.7230 	0	0
1611121901.8020 	0	0
1611121901.8450 	0	0
1611121901.9030 	0	0
1611121901.9460 	0	0
1611121902.0220 	0	0
1611121902.0660 	0	0
1611121902.1240 	0	0.00163257
1611121902.1680 	0	0.00163257
1611121902.2240 	0	0.00163257
1611121902.3000 	0	0.00163257
1611121902.3450 	0	0.00163257
1611121902.4030 	0.011573049	0.00163257
1611121902.4450 	0.011573049	0.00163257
1611121902.5230 	0.011573049	0.00163257
1611121902.5640 	0.011573049	0.00163257
1611121902.6250 	0.011573049	0.669353664
1611121902.6710 	0.129963383	0.669353664
1611121902.7270 	0.129963383	0.669353664
1611121902.8020 	0.129963383	0.669353664
1611121902.8460 	0.129963383	2.677414656
1611121902.9060 	0.249758184	2.677414656
1611121902.9490 	0.249758184	2.677414656
1611121903.0260 	0.249758184	2.677414656
1611121903.0720 	0.249758184	1.338707328
1611121903.1270 	0.249758184	1.338707328
1611121903.1700 	0.250393718	1.338707328
1611121903.2270 	0.250393718	1.338707328
1611121903.3030 	0.250393718	1.338707328
1611121903.3460 	0.250393718	1.338707328
1611121903.4200 	0.125506788	1.338707328
1611121903.4680 	0.125506788	0.892471611
1611121903.5310 	0.125506788	0.892471611
1611121903.6050 	0.125506788	0.892471611
1611121903.6470 	0.125506788	0.892471611
1611121903.6910 	-0.102235146	0.892471611
1611121903.7340 	-0.102235146	0.892471611
1611121903.8110 	-0.102235146	0.892471611
1611121903.8570 	-0.102235146	0.892471611
1611121903.9240 	-0.264038146	0.892471611
1611121904.0090 	-0.264038146	0.892471611
1611121904.0430 	-0.264038146	0.892471611
1611121904.1200 	-0.264038146	0.892471611
1611121904.1650 	-0.264038146	0.892471611
1611121904.2020 	-0.409591824	0.892471611
