#x,y,th,
0.00	0.00	0.00
0.10	0.00	0.06
0.20	0.01	0.13
0.30	0.03	0.19
0.40	0.05	0.25
0.50	0.08	0.31
0.59	0.11	0.38
0.68	0.15	0.44
0.77	0.20	0.50
0.86	0.25	0.57
0.94	0.31	0.63
1.02	0.37	0.69
1.10	0.44	0.76
1.17	0.51	0.82
1.24	0.58	0.88
1.30	0.66	0.94
1.36	0.75	1.01
1.41	0.83	1.07
1.45	0.92	1.13
1.49	1.02	1.20
1.53	1.11	1.26
1.55	1.21	1.32
1.58	1.31	1.39
1.59	1.41	1.45
1.60	1.51	1.51
1.60	1.61	1.57
1.60	1.71	1.64
1.59	1.81	1.70
1.57	1.91	1.76
1.55	2.01	1.83
1.52	2.11	1.89
1.49	2.20	1.95
1.45	2.29	2.02
1.40	2.38	2.08
1.35	2.47	2.14
1.29	2.55	2.20
1.23	2.63	2.27
1.16	2.71	2.33
1.09	2.78	2.39
1.02	2.85	2.46
0.94	2.91	2.52
0.85	2.96	2.58
0.76	3.01	2.64
0.67	3.06	2.71
0.58	3.10	2.77
0.49	3.13	2.83
0.39	3.16	2.90
0.29	3.18	2.96
0.19	3.20	3.02
0.09	3.21	3.09
-0.01	3.21	3.15
-0.11	3.20	3.21
-0.21	3.19	3.27
-0.31	3.18	3.34
-0.41	3.15	3.40
-0.51	3.13	3.46
-0.60	3.09	3.53
-0.69	3.05	3.59
-0.78	3.00	3.65
-0.87	2.95	3.72
-0.95	2.89	3.78
-1.03	2.83	3.84
-1.11	2.76	3.90
-1.18	2.69	3.97
-1.25	2.62	4.03
-1.31	2.54	4.09
-1.36	2.45	4.16
-1.41	2.36	4.22
-1.46	2.27	4.28
-1.50	2.18	4.35
-1.53	2.08	4.41
-1.56	1.99	4.47
-1.58	1.89	4.53
-1.59	1.79	4.60
-1.60	1.69	4.66
-1.60	1.59	4.72
-1.60	1.49	4.79
-1.59	1.39	4.85
-1.57	1.29	4.91
-1.55	1.19	4.97
-1.52	1.09	5.04
-1.48	1.00	5.10
-1.44	0.90	5.16
-1.40	0.81	5.23
-1.34	0.73	5.29
-1.29	0.65	5.35
-1.22	0.57	5.42
-1.16	0.49	5.48
-1.08	0.42	5.54
-1.01	0.36	5.60
-0.93	0.29	5.67
-0.84	0.24	5.73
-0.75	0.19	5.79
-0.66	0.14	5.86
-0.57	0.10	5.92
-0.48	0.07	5.98
-0.38	0.05	6.05
-0.28	0.02	6.11
-0.18	0.01	6.17
-0.08	0.00	6.23
