#x,y,th,
0.00	0.00	0.00
0.10	0.01	0.22
0.20	0.04	0.43
0.28	0.10	0.65
0.36	0.16	0.87
0.41	0.25	1.09
0.45	0.34	1.30
0.46	0.44	1.52
0.46	0.54	1.74
0.43	0.64	1.96
0.38	0.73	2.17
0.32	0.80	2.39
0.24	0.86	2.61
0.14	0.91	2.82
0.05	0.93	3.04
-0.05	0.93	3.26
-0.15	0.90	3.48
-0.24	0.86	3.69
-0.32	0.80	3.91
-0.39	0.72	4.13
-0.43	0.63	4.35
-0.46	0.53	4.56
-0.46	0.43	4.78
-0.45	0.33	5.00
-0.41	0.24	5.21
-0.35	0.16	5.43
-0.28	0.09	5.65
-0.19	0.04	5.87
-0.09	0.01	6.08
0.01	0.00	6.30
0.11	0.01	6.52
0.20	0.05	6.74
0.29	0.10	6.95
0.36	0.17	7.17
0.42	0.26	7.39
0.45	0.35	7.60
0.46	0.45	7.82
0.46	0.55	8.04
0.43	0.65	8.26
0.38	0.74	8.47
0.31	0.81	8.69
0.23	0.87	8.91
0.14	0.91	9.13
0.04	0.93	9.34
-0.06	0.93	9.56
-0.16	0.90	9.78
-0.25	0.86	10.00
-0.33	0.79	10.21
-0.39	0.71	10.43
-0.44	0.62	10.65
-0.46	0.53	10.86
-0.46	0.42	11.08
-0.44	0.33	11.30
-0.40	0.23	11.52
-0.34	0.15	11.73
-0.27	0.09	11.95
-0.18	0.04	12.17
-0.08	0.01	12.39
0.02	0.00	12.60
0.12	0.01	12.82
0.21	0.05	13.04
0.30	0.11	13.25
0.37	0.18	13.47
0.42	0.26	13.69
0.45	0.36	13.91
0.46	0.46	14.12
0.46	0.56	14.34
0.42	0.65	14.56
0.37	0.74	14.78
0.30	0.82	14.99
0.22	0.87	15.21
0.13	0.91	15.43
0.03	0.93	15.64
-0.07	0.92	15.86
-0.17	0.90	16.08
-0.26	0.85	16.30
-0.34	0.79	16.51
-0.40	0.71	16.73
-0.44	0.62	16.95
-0.46	0.52	17.17
-0.46	0.42	17.38
-0.44	0.32	17.60
-0.40	0.23	17.82
-0.34	0.15	18.03
-0.26	0.08	18.25
-0.17	0.03	18.47
-0.08	0.01	18.69
0.03	0.00	18.90
0.12	0.02	19.12
0.22	0.05	19.34
0.30	0.11	19.56
0.37	0.18	19.77
0.42	0.27	19.99
0.45	0.37	20.21
0.46	0.47	20.42
0.45	0.57	20.64
0.42	0.66	20.86
0.37	0.75	21.08
0.30	0.82	21.29
0.21	0.88	21.51
