#x,y,th,
0.000	0.000	0.000
0.306	0.012	0.079
0.610	0.048	0.158
0.910	0.108	0.237
1.204	0.192	0.315
1.491	0.298	0.394
1.769	0.427	0.473
2.036	0.577	0.552
2.290	0.747	0.631
2.529	0.937	0.710
2.754	1.146	0.789
2.961	1.371	0.868
3.149	1.612	0.946
3.318	1.868	1.025
3.466	2.135	1.104
3.593	2.414	1.183
3.698	2.701	1.262
3.779	2.996	1.341
3.837	3.297	1.420
3.871	3.601	1.499
3.881	3.907	1.577
3.867	4.213	1.656
3.829	4.516	1.735
3.767	4.816	1.814
3.682	5.110	1.893
3.573	5.396	1.972
3.443	5.673	2.051
3.291	5.939	2.130
3.119	6.192	2.208
2.927	6.430	2.287
2.717	6.653	2.366
2.490	6.858	2.445
2.248	7.045	2.524
1.992	7.213	2.603
1.723	7.359	2.682
1.444	7.484	2.760
1.155	7.587	2.839
0.860	7.666	2.918
0.559	7.722	2.997
0.255	7.754	3.076
-0.051	7.762	3.155
-0.357	7.746	3.234
-0.660	7.706	3.313
-0.960	7.642	3.391
-1.253	7.555	3.470
-1.539	7.445	3.549
-1.814	7.312	3.628
-2.079	7.159	3.707
-2.331	6.985	3.786
-2.568	6.791	3.865
