#x,y,th,
0.000	0.000	0.000
0.051	0.000	0.018
0.102	0.002	0.036
0.153	0.004	0.054
0.204	0.007	0.071
0.255	0.011	0.089
0.306	0.016	0.107
0.356	0.022	0.125
0.407	0.029	0.143
0.457	0.037	0.161
0.507	0.045	0.179
0.558	0.055	0.196
0.608	0.065	0.214
0.657	0.077	0.232
0.707	0.089	0.250
0.756	0.102	0.268
0.805	0.116	0.286
0.854	0.131	0.304
0.903	0.146	0.321
0.951	0.163	0.339
0.999	0.180	0.357
1.046	0.199	0.375
1.094	0.218	0.393
1.141	0.238	0.411
1.187	0.258	0.429
1.234	0.280	0.446
1.279	0.302	0.464
1.325	0.326	0.482
1.370	0.350	0.500
1.414	0.375	0.518
1.458	0.400	0.536
1.502	0.427	0.554
1.545	0.454	0.571
1.588	0.482	0.589
1.630	0.511	0.607
1.672	0.540	0.625
1.713	0.570	0.643
1.753	0.601	0.661
1.793	0.633	0.679
1.833	0.665	0.696
1.872	0.698	0.714
1.910	0.732	0.732
1.948	0.767	0.750
1.985	0.802	0.768
2.021	0.837	0.786
2.057	0.874	0.804
2.092	0.911	0.821
2.126	0.949	0.839
2.160	0.987	0.857
2.193	1.026	0.875
