#x,y,th,
0.000	0.000	0.000
0.102	0.001	0.026
0.204	0.005	0.053
0.306	0.012	0.079
0.407	0.021	0.105
0.509	0.033	0.131
0.610	0.048	0.158
0.710	0.066	0.184
0.810	0.086	0.210
0.910	0.108	0.237
1.009	0.133	0.263
1.107	0.161	0.289
1.204	0.192	0.315
1.301	0.224	0.342
1.397	0.260	0.368
1.491	0.298	0.394
1.585	0.338	0.421
1.678	0.381	0.447
1.769	0.427	0.473
1.859	0.474	0.500
1.948	0.524	0.526
2.036	0.577	0.552
2.122	0.631	0.578
2.207	0.688	0.605
2.290	0.747	0.631
2.371	0.809	0.657
2.451	0.872	0.684
2.529	0.937	0.710
2.606	1.005	0.736
2.681	1.074	0.762
2.754	1.146	0.789
2.825	1.219	0.815
2.894	1.294	0.841
2.961	1.371	0.868
3.025	1.450	0.894
3.088	1.530	0.920
3.149	1.612	0.946
3.208	1.696	0.973
3.264	1.781	0.999
3.318	1.868	1.025
3.370	1.956	1.052
3.419	2.045	1.078
3.466	2.135	1.104
3.511	2.227	1.130
3.553	2.320	1.157
3.593	2.414	1.183
3.631	2.509	1.209
3.665	2.605	1.236
3.698	2.701	1.262
3.727	2.799	1.288
