#x,y,th,
0.000	0.000	0.000
0.153	0.005	0.069
0.305	0.021	0.137
0.456	0.047	0.206
0.605	0.084	0.275
0.750	0.130	0.343
0.893	0.186	0.412
1.031	0.252	0.480
1.164	0.328	0.549
1.292	0.412	0.618
1.413	0.505	0.686
1.528	0.606	0.755
1.636	0.715	0.824
1.736	0.830	0.892
1.828	0.953	0.961
1.911	1.081	1.029
1.986	1.215	1.098
2.051	1.353	1.167
2.106	1.496	1.235
2.151	1.642	1.304
2.187	1.791	1.373
2.212	1.942	1.441
2.226	2.094	1.510
2.230	2.247	1.578
2.224	2.400	1.647
2.207	2.552	1.716
2.180	2.703	1.784
2.142	2.851	1.853
2.094	2.997	1.922
2.037	3.139	1.990
1.970	3.276	2.059
1.894	3.409	2.127
1.808	3.536	2.196
1.714	3.657	2.265
1.613	3.771	2.333
1.503	3.878	2.402
1.387	3.977	2.471
1.264	4.068	2.539
1.135	4.150	2.608
1.000	4.224	2.677
0.861	4.288	2.745
0.718	4.342	2.814
0.572	4.386	2.882
0.422	4.420	2.951
0.271	4.444	3.020
0.119	4.457	3.088
-0.034	4.460	3.157
-0.187	4.453	3.226
-0.339	4.435	3.294
-0.489	4.406	3.363
