#x,y,th,
0.000	0.000	0.000
0.255	0.008	0.066
0.509	0.033	0.131
0.760	0.075	0.197
1.009	0.133	0.263
1.253	0.208	0.329
1.491	0.298	0.394
1.723	0.404	0.460
1.948	0.524	0.526
2.164	0.659	0.592
2.371	0.809	0.657
2.568	0.971	0.723
2.754	1.146	0.789
2.927	1.333	0.854
3.088	1.530	0.920
3.236	1.738	0.986
3.370	1.956	1.052
3.489	2.181	1.117
3.593	2.414	1.183
3.682	2.653	1.249
3.755	2.897	1.315
3.811	3.146	1.380
3.851	3.398	1.446
3.875	3.652	1.512
3.881	3.907	1.577
3.871	4.162	1.643
3.844	4.416	1.709
3.801	4.667	1.775
3.741	4.915	1.840
3.665	5.158	1.906
3.573	5.396	1.972
3.466	5.628	2.037
3.344	5.852	2.103
3.207	6.067	2.169
3.057	6.273	2.235
2.893	6.468	2.300
2.717	6.653	2.366
2.529	6.825	2.432
2.330	6.985	2.498
2.122	7.132	2.563
1.904	7.264	2.629
1.677	7.382	2.695
1.444	7.484	2.760
1.204	7.571	2.826
0.959	7.642	2.892
0.710	7.697	2.958
0.458	7.736	3.023
0.204	7.757	3.089
-0.051	7.762	3.155
-0.306	7.751	3.221
