#x,y,th,
0.000	0.000	0.000
0.306	-0.008	-0.052
0.611	-0.032	-0.104
0.915	-0.071	-0.156
1.216	-0.127	-0.208
1.513	-0.197	-0.260
1.807	-0.284	-0.311
2.096	-0.385	-0.363
2.379	-0.501	-0.415
2.656	-0.632	-0.467
2.926	-0.777	-0.519
3.187	-0.935	-0.571
3.441	-1.107	-0.623
3.684	-1.292	-0.675
3.918	-1.490	-0.727
4.142	-1.699	-0.779
4.354	-1.919	-0.830
4.555	-2.151	-0.882
4.743	-2.392	-0.934
4.918	-2.643	-0.986
5.081	-2.902	-1.038
5.229	-3.170	-1.090
5.364	-3.445	-1.142
5.484	-3.727	-1.194
5.589	-4.014	-1.246
5.679	-4.306	-1.298
5.754	-4.603	-1.349
5.814	-4.903	-1.401
5.857	-5.206	-1.453
5.885	-5.511	-1.505
5.898	-5.817	-1.557
5.894	-6.123	-1.609
5.874	-6.429	-1.661
5.839	-6.733	-1.713
5.788	-7.034	-1.765
5.721	-7.333	-1.817
5.639	-7.628	-1.868
5.541	-7.918	-1.920
5.429	-8.203	-1.972
5.302	-8.481	-2.024
5.161	-8.753	-2.076
5.006	-9.017	-2.128
4.838	-9.272	-2.180
4.656	-9.519	-2.232
4.462	-9.756	-2.284
4.256	-9.982	-2.336
4.038	-10.197	-2.387
3.810	-10.401	-2.439
3.571	-10.592	-2.491
3.323	-10.771	-2.543
