#x,y,th,
0.000	0.000	0.000
0.204	-0.009	-0.092
0.406	-0.037	-0.183
0.605	-0.084	-0.275
0.798	-0.148	-0.366
0.985	-0.229	-0.458
1.164	-0.328	-0.549
1.333	-0.442	-0.641
1.491	-0.571	-0.732
1.636	-0.715	-0.824
1.768	-0.870	-0.915
1.885	-1.038	-1.007
1.986	-1.215	-1.098
2.070	-1.400	-1.190
2.137	-1.593	-1.281
2.187	-1.791	-1.373
2.218	-1.993	-1.464
2.230	-2.196	-1.556
2.224	-2.400	-1.647
2.199	-2.603	-1.739
2.156	-2.802	-1.830
2.094	-2.997	-1.922
2.016	-3.185	-2.013
1.920	-3.365	-2.105
1.808	-3.536	-2.196
1.681	-3.696	-2.288
1.540	-3.843	-2.379
1.387	-3.977	-2.471
1.221	-4.096	-2.562
1.046	-4.200	-2.654
0.861	-4.288	-2.745
0.670	-4.358	-2.837
0.472	-4.410	-2.928
0.271	-4.444	-3.020
0.068	-4.460	-3.111
-0.136	-4.456	-3.203
-0.339	-4.435	-3.294
-0.539	-4.394	-3.386
-0.734	-4.336	-3.477
-0.924	-4.260	-3.569
-1.105	-4.167	-3.660
-1.278	-4.058	-3.752
-1.440	-3.934	-3.843
-1.589	-3.795	-3.935
-1.726	-3.643	-4.026
-1.847	-3.480	-4.118
-1.954	-3.306	-4.209
-2.044	-3.123	-4.301
-2.117	-2.932	-4.392
-2.172	-2.736	-4.484
