#x,y,th,
0.000	0.000	0.000
0.255	-0.011	-0.089
0.507	-0.045	-0.179
0.756	-0.102	-0.268
0.999	-0.180	-0.357
1.234	-0.280	-0.446
1.458	-0.400	-0.536
1.672	-0.540	-0.625
1.872	-0.698	-0.714
2.057	-0.874	-0.804
2.225	-1.065	-0.893
2.376	-1.271	-0.982
2.508	-1.489	-1.071
2.620	-1.718	-1.161
2.712	-1.956	-1.250
2.781	-2.201	-1.339
2.828	-2.452	-1.428
2.853	-2.706	-1.518
2.856	-2.961	-1.607
2.835	-3.215	-1.696
2.792	-3.466	-1.786
2.726	-3.713	-1.875
2.639	-3.953	-1.964
2.531	-4.183	-2.053
2.403	-4.404	-2.143
2.255	-4.612	-2.232
2.090	-4.806	-2.321
1.908	-4.985	-2.411
1.711	-5.146	-2.500
1.500	-5.290	-2.589
1.277	-5.414	-2.678
1.044	-5.517	-2.768
0.803	-5.600	-2.857
0.555	-5.660	-2.946
0.303	-5.699	-3.035
0.048	-5.714	-3.125
-0.207	-5.707	-3.214
-0.460	-5.677	-3.303
-0.710	-5.625	-3.393
-0.954	-5.551	-3.482
-1.190	-5.455	-3.571
-1.417	-5.339	-3.660
-1.632	-5.203	-3.750
-1.835	-5.048	-3.839
-2.023	-4.875	-3.928
-2.195	-4.687	-4.018
-2.349	-4.484	-4.107
-2.485	-4.268	-4.196
-2.601	-4.041	-4.285
-2.696	-3.804	-4.375
