#x,y,th,
0.000	0.000	0.000
0.255	-0.015	-0.114
0.506	-0.058	-0.229
0.750	-0.130	-0.343
0.985	-0.229	-0.458
1.207	-0.355	-0.572
1.413	-0.505	-0.686
1.601	-0.677	-0.801
1.768	-0.870	-0.915
1.911	-1.081	-1.029
2.030	-1.307	-1.144
2.122	-1.544	-1.258
2.187	-1.791	-1.373
2.222	-2.044	-1.487
2.229	-2.298	-1.601
2.207	-2.552	-1.716
2.156	-2.802	-1.830
2.076	-3.044	-1.944
1.970	-3.276	-2.059
1.838	-3.494	-2.173
1.681	-3.696	-2.288
1.503	-3.878	-2.402
1.305	-4.039	-2.516
1.090	-4.176	-2.631
0.861	-4.288	-2.745
0.621	-4.372	-2.860
0.372	-4.429	-2.974
0.119	-4.457	-3.088
-0.136	-4.456	-3.203
-0.389	-4.426	-3.317
-0.637	-4.368	-3.431
-0.877	-4.281	-3.546
-1.105	-4.167	-3.660
-1.319	-4.029	-3.775
-1.516	-3.866	-3.889
-1.693	-3.682	-4.003
-1.847	-3.480	-4.118
-1.978	-3.261	-4.232
-2.083	-3.028	-4.346
-2.160	-2.785	-4.461
-2.209	-2.535	-4.575
-2.230	-2.281	-4.690
-2.221	-2.026	-4.804
-2.183	-1.774	-4.918
-2.117	-1.528	-5.033
-2.023	-1.291	-5.147
-1.902	-1.066	-5.262
-1.757	-0.857	-5.376
-1.589	-0.665	-5.490
-1.400	-0.494	-5.605
