#x,y,th,
0.000	0.000	0.000
0.051	0.000	0.009
0.102	0.001	0.017
0.153	0.002	0.026
0.204	0.004	0.035
0.255	0.006	0.043
0.306	0.008	0.052
0.357	0.011	0.061
0.408	0.014	0.069
0.459	0.018	0.078
0.510	0.022	0.087
0.560	0.027	0.095
0.611	0.032	0.104
0.662	0.037	0.112
0.713	0.043	0.121
0.763	0.050	0.130
0.814	0.056	0.138
0.864	0.064	0.147
0.915	0.071	0.156
0.965	0.079	0.164
1.015	0.088	0.173
1.066	0.097	0.182
1.116	0.106	0.190
1.166	0.116	0.199
1.216	0.127	0.208
1.266	0.137	0.216
1.315	0.149	0.225
1.365	0.160	0.234
1.415	0.172	0.242
1.464	0.185	0.251
1.513	0.197	0.260
1.563	0.211	0.268
1.612	0.225	0.277
1.661	0.239	0.285
1.710	0.253	0.294
1.759	0.268	0.303
1.807	0.284	0.311
1.856	0.300	0.320
1.904	0.316	0.329
1.952	0.332	0.337
2.000	0.350	0.346
2.048	0.367	0.355
2.096	0.385	0.363
2.144	0.403	0.372
2.191	0.422	0.381
2.238	0.441	0.389
2.285	0.461	0.398
2.332	0.481	0.407
2.379	0.501	0.415
2.426	0.522	0.424
