#x,y,th,
0.000	0.000	0.000
0.153	-0.002	-0.026
0.306	-0.008	-0.052
0.459	-0.018	-0.078
0.611	-0.032	-0.104
0.763	-0.050	-0.130
0.915	-0.071	-0.156
1.066	-0.097	-0.182
1.216	-0.127	-0.208
1.365	-0.160	-0.234
1.513	-0.197	-0.260
1.661	-0.239	-0.285
1.807	-0.284	-0.311
1.952	-0.332	-0.337
2.096	-0.385	-0.363
2.238	-0.441	-0.389
2.379	-0.501	-0.415
2.518	-0.565	-0.441
2.656	-0.632	-0.467
2.792	-0.703	-0.493
2.926	-0.777	-0.519
3.058	-0.854	-0.545
3.187	-0.935	-0.571
3.315	-1.020	-0.597
3.441	-1.107	-0.623
3.564	-1.198	-0.649
3.684	-1.292	-0.675
3.803	-1.390	-0.701
3.918	-1.490	-0.727
4.031	-1.593	-0.753
4.142	-1.699	-0.779
4.249	-1.808	-0.804
4.354	-1.919	-0.830
4.456	-2.034	-0.856
4.555	-2.151	-0.882
4.650	-2.270	-0.908
4.743	-2.392	-0.934
4.832	-2.516	-0.960
4.918	-2.643	-0.986
5.001	-2.772	-1.012
5.081	-2.902	-1.038
5.157	-3.035	-1.064
5.229	-3.170	-1.090
5.298	-3.307	-1.116
5.364	-3.445	-1.142
5.426	-3.585	-1.168
5.484	-3.727	-1.194
5.538	-3.870	-1.220
5.589	-4.014	-1.246
5.636	-4.160	-1.272
