#x,y,th,
0.000	0.000	0.000
0.153	0.006	0.085
0.305	0.026	0.170
0.454	0.058	0.255
0.601	0.103	0.340
0.742	0.160	0.425
0.879	0.229	0.510
1.009	0.309	0.595
1.132	0.400	0.680
1.247	0.502	0.765
1.353	0.612	0.850
1.449	0.731	0.935
1.535	0.858	1.020
1.609	0.992	1.105
1.672	1.131	1.190
1.723	1.275	1.275
1.761	1.424	1.360
1.787	1.574	1.445
1.800	1.727	1.529
1.800	1.880	1.614
1.786	2.032	1.699
1.760	2.183	1.784
1.722	2.331	1.869
1.670	2.475	1.954
1.607	2.615	2.039
1.532	2.748	2.124
1.447	2.875	2.209
1.350	2.994	2.294
1.244	3.104	2.379
1.129	3.205	2.464
1.006	3.296	2.549
0.875	3.376	2.634
0.739	3.444	2.719
0.597	3.501	2.804
0.450	3.546	2.889
0.300	3.577	2.974
0.149	3.597	3.059
-0.004	3.603	3.144
-0.157	3.596	3.229
-0.309	3.576	3.314
-0.458	3.543	3.399
-0.604	3.498	3.484
-0.746	3.441	3.569
-0.883	3.372	3.654
-1.013	3.291	3.739
-1.136	3.200	3.824
-1.250	3.098	3.909
-1.356	2.987	3.994
-1.452	2.868	4.079
-1.537	2.741	4.164
