#x,y,th,
0.000	0.000	0.000
0.305	0.021	0.137
0.605	0.084	0.275
0.893	0.186	0.412
1.164	0.328	0.549
1.413	0.505	0.686
1.636	0.715	0.824
1.828	0.953	0.961
1.986	1.215	1.098
2.106	1.496	1.235
2.187	1.791	1.373
2.226	2.094	1.510
2.224	2.400	1.647
2.180	2.703	1.784
2.094	2.997	1.922
1.970	3.276	2.059
1.808	3.536	2.196
1.613	3.771	2.333
1.387	3.977	2.471
1.135	4.150	2.608
0.861	4.288	2.745
0.572	4.386	2.882
0.271	4.444	3.020
-0.034	4.460	3.157
-0.339	4.435	3.294
-0.637	4.368	3.431
-0.924	4.260	3.569
-1.193	4.115	3.706
-1.440	3.934	3.843
-1.659	3.721	3.980
-1.847	3.480	4.118
-2.001	3.215	4.255
-2.117	2.932	4.392
-2.193	2.636	4.529
-2.228	2.332	4.667
-2.221	2.026	4.804
-2.172	1.724	4.941
-2.082	1.432	5.079
-1.954	1.154	5.216
-1.788	0.897	5.353
-1.589	0.665	5.490
-1.360	0.462	5.628
-1.105	0.293	5.765
-0.830	0.160	5.902
-0.539	0.066	6.039
-0.237	0.013	6.177
0.068	0.001	6.314
0.373	0.031	6.451
0.670	0.103	6.588
0.955	0.215	6.726
