#x,y,th,
0.000	0.000	0.000
0.306	-0.004	-0.026
0.612	-0.016	-0.052
0.917	-0.035	-0.077
1.222	-0.063	-0.103
1.526	-0.098	-0.129
1.829	-0.142	-0.155
2.131	-0.193	-0.180
2.432	-0.251	-0.206
2.731	-0.318	-0.232
3.028	-0.392	-0.258
3.322	-0.474	-0.283
3.615	-0.563	-0.309
3.906	-0.660	-0.335
4.193	-0.764	-0.361
4.478	-0.876	-0.386
4.761	-0.995	-0.412
5.039	-1.121	-0.438
5.315	-1.254	-0.464
5.587	-1.395	-0.489
5.855	-1.542	-0.515
6.120	-1.696	-0.541
6.380	-1.857	-0.567
6.636	-2.025	-0.592
6.888	-2.199	-0.618
7.135	-2.380	-0.644
7.378	-2.566	-0.670
7.615	-2.760	-0.695
7.848	-2.959	-0.721
8.075	-3.164	-0.747
8.297	-3.375	-0.773
8.513	-3.591	-0.798
8.724	-3.813	-0.824
8.929	-4.040	-0.850
9.128	-4.273	-0.876
9.321	-4.510	-0.901
9.508	-4.753	-0.927
9.689	-5.000	-0.953
9.863	-5.252	-0.979
10.031	-5.508	-1.004
10.191	-5.768	-1.030
10.346	-6.033	-1.056
10.493	-6.301	-1.082
10.633	-6.573	-1.107
10.767	-6.849	-1.133
10.893	-7.128	-1.159
11.012	-7.410	-1.185
11.123	-7.695	-1.210
11.228	-7.983	-1.236
11.324	-8.273	-1.262
