#x,y,th,
0.000	0.000	0.000
0.102	0.002	0.046
0.204	0.009	0.092
0.305	0.021	0.137
0.406	0.037	0.183
0.506	0.058	0.229
0.605	0.084	0.275
0.702	0.113	0.320
0.798	0.148	0.366
0.893	0.186	0.412
0.985	0.229	0.458
1.076	0.277	0.503
1.164	0.328	0.549
1.250	0.383	0.595
1.333	0.442	0.641
1.413	0.505	0.686
1.491	0.571	0.732
1.565	0.641	0.778
1.636	0.715	0.824
1.704	0.791	0.869
1.768	0.870	0.915
1.828	0.953	0.961
1.885	1.038	1.007
1.937	1.125	1.052
1.986	1.215	1.098
2.030	1.307	1.144
2.070	1.400	1.190
2.106	1.496	1.235
2.137	1.593	1.281
2.164	1.692	1.327
2.187	1.791	1.373
2.204	1.892	1.418
2.218	1.993	1.464
2.226	2.094	1.510
2.230	2.196	1.556
2.229	2.298	1.601
2.224	2.400	1.647
2.214	2.502	1.693
2.199	2.603	1.739
2.180	2.703	1.784
2.156	2.802	1.830
2.127	2.900	1.876
2.094	2.997	1.922
2.057	3.092	1.967
2.016	3.185	2.013
1.970	3.276	2.059
1.920	3.365	2.105
1.866	3.452	2.150
1.808	3.536	2.196
1.747	3.617	2.242
