#x,y,th,
0.000	0.000	0.000
0.051	0.001	0.023
0.102	0.002	0.046
0.153	0.005	0.069
0.204	0.009	0.092
0.255	0.015	0.114
0.305	0.021	0.137
0.356	0.029	0.160
0.406	0.037	0.183
0.456	0.047	0.206
0.506	0.058	0.229
0.555	0.070	0.252
0.605	0.084	0.275
0.654	0.098	0.297
0.702	0.113	0.320
0.750	0.130	0.343
0.798	0.148	0.366
0.846	0.167	0.389
0.893	0.186	0.412
0.939	0.207	0.435
0.985	0.229	0.458
1.031	0.252	0.480
1.076	0.277	0.503
1.120	0.302	0.526
1.164	0.328	0.549
1.207	0.355	0.572
1.250	0.383	0.595
1.292	0.412	0.618
1.333	0.442	0.641
1.373	0.473	0.663
1.413	0.505	0.686
1.452	0.538	0.709
1.491	0.571	0.732
1.528	0.606	0.755
1.565	0.641	0.778
1.601	0.677	0.801
1.636	0.715	0.824
1.670	0.752	0.846
1.704	0.791	0.869
1.736	0.830	0.892
1.768	0.870	0.915
1.798	0.911	0.938
1.828	0.953	0.961
1.857	0.995	0.984
1.885	1.038	1.007
1.911	1.081	1.029
1.937	1.125	1.052
1.962	1.170	1.075
1.986	1.215	1.098
2.008	1.260	1.121
