#x,y,th,
0.000	0.000	0.000
0.102	0.002	0.036
0.204	0.007	0.071
0.306	0.016	0.107
0.407	0.029	0.143
0.507	0.045	0.179
0.608	0.065	0.214
0.707	0.089	0.250
0.805	0.116	0.286
0.903	0.146	0.321
0.999	0.180	0.357
1.094	0.218	0.393
1.187	0.258	0.429
1.279	0.302	0.464
1.370	0.350	0.500
1.458	0.400	0.536
1.545	0.454	0.571
1.630	0.511	0.607
1.713	0.570	0.643
1.793	0.633	0.679
1.872	0.698	0.714
1.948	0.767	0.750
2.021	0.837	0.786
2.092	0.911	0.821
2.160	0.987	0.857
2.225	1.065	0.893
2.288	1.146	0.928
2.348	1.228	0.964
2.404	1.313	1.000
2.458	1.400	1.036
2.508	1.489	1.071
2.556	1.579	1.107
2.600	1.671	1.143
2.640	1.765	1.178
2.678	1.860	1.214
2.712	1.956	1.250
2.742	2.053	1.286
2.769	2.152	1.321
2.792	2.251	1.357
2.812	2.351	1.393
2.828	2.452	1.428
2.841	2.553	1.464
2.850	2.655	1.500
2.856	2.757	1.536
2.857	2.859	1.571
2.856	2.961	1.607
2.850	3.063	1.643
2.841	3.164	1.678
2.828	3.266	1.714
2.812	3.366	1.750
