#x,y,th,
0.000	0.000	0.000
0.102	-0.001	-0.017
0.204	-0.004	-0.035
0.306	-0.008	-0.052
0.408	-0.014	-0.069
0.510	-0.022	-0.087
0.611	-0.032	-0.104
0.713	-0.043	-0.121
0.814	-0.056	-0.138
0.915	-0.071	-0.156
1.015	-0.088	-0.173
1.116	-0.106	-0.190
1.216	-0.127	-0.208
1.315	-0.149	-0.225
1.415	-0.172	-0.242
1.513	-0.197	-0.260
1.612	-0.225	-0.277
1.710	-0.253	-0.294
1.807	-0.284	-0.311
1.904	-0.316	-0.329
2.000	-0.350	-0.346
2.096	-0.385	-0.363
2.191	-0.422	-0.381
2.285	-0.461	-0.398
2.379	-0.501	-0.415
2.472	-0.543	-0.433
2.564	-0.587	-0.450
2.656	-0.632	-0.467
2.747	-0.679	-0.484
2.837	-0.727	-0.502
2.926	-0.777	-0.519
3.014	-0.828	-0.536
3.101	-0.881	-0.554
3.187	-0.935	-0.571
3.273	-0.991	-0.588
3.357	-1.049	-0.606
3.441	-1.107	-0.623
3.523	-1.168	-0.640
3.604	-1.229	-0.657
3.684	-1.292	-0.675
3.764	-1.357	-0.692
3.842	-1.423	-0.709
3.918	-1.490	-0.727
3.994	-1.558	-0.744
4.069	-1.628	-0.761
4.142	-1.699	-0.779
4.214	-1.771	-0.796
4.285	-1.845	-0.813
4.354	-1.919	-0.830
4.422	-1.995	-0.848
